0,0,1.5707963267948966,0,0,0,0
1736846811.547129,0.0,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.547129,0.0,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.547129,0.0,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.547129,0.0,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.547129,1e-05,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.547129,1e-05,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.5632448,4e-05,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.5640857,7e-05,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.5651238,0.0001,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.5651238,0.00013,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.5666382,0.00017,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.5675735,0.00022,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.5685568,0.00028,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.5695965,0.00036,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.570443,0.00049,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.5714607,0.00059,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.5724566,0.00068,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.5731897,0.00079,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.5731897,0.00092,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.5731897,0.00111,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.5772235,0.00129,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.5782423,0.00144,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.579229,0.00156,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.5800302,0.00168,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.5800302,0.00183,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.5800302,0.00198,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.5800302,0.00212,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.5832856,0.00227,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.5842927,0.0024,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.5852904,0.00251,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.58639,0.00267,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.5870523,0.00282,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.5870523,0.00297,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.5870523,0.00313,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.5870523,0.00334,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.591708,0.00353,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.5925386,0.00366,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.593544,0.00379,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.5940607,0.00394,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.5940607,0.0041,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.5940607,0.00426,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.5940607,0.0044,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.5940607,0.00454,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.5990808,0.00468,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.600088,0.00481,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6008549,0.00494,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6014616,0.00511,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.602468,0.00527,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6034665,0.00543,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6042438,0.00556,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6049783,0.00572,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6059844,0.00586,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6069825,0.006,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6084652,0.00614,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6094806,0.00631,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6100354,0.00647,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6109486,0.00662,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6119552,0.00676,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6129532,0.00691,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6139624,0.00705,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.614808,0.00718,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6156726,0.00736,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6165953,0.00752,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.617602,0.00768,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6186004,0.00782,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6195996,0.00795,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6206095,0.00808,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.621262,0.00821,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6217368,0.00837,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6217368,0.00854,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6217368,0.0087,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6217368,0.00885,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6265326,0.00899,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.627539,0.00912,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6281455,0.00926,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.629379,0.0094,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.630235,0.00958,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6312478,0.00975,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6322463,0.00987,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6325576,0.01002,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6340003,0.01016,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6340003,0.01029,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.635652,0.01044,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6362848,0.01061,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6372907,0.01077,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.638289,0.01091,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6389592,0.01105,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6399646,0.0112,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6409638,0.01134,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6419625,0.01148,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.644167,0.01183,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.64582,0.01204,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6469986,0.0122,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.64727,0.01233,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6482747,0.01246,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.649509,0.01259,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6502163,0.01277,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6520562,0.01297,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.653062,0.01313,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.653062,0.01327,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6540613,0.01341,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6550605,0.01355,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6564455,0.01368,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6564455,0.01383,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6580434,0.01401,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6590502,0.01419,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.660049,0.01433,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6610484,0.01448,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6620486,0.01461,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6630497,0.01475,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6646333,0.01492,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6661966,0.01516,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6672034,0.01541,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6682317,0.01555,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6692276,0.01568,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6702185,0.01583,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.670465,0.01599,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.670465,0.01616,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6734061,0.01632,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6744137,0.01651,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.675414,0.01665,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.675414,0.0168,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6768427,0.01693,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6779215,0.01709,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6789806,0.01727,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6789806,0.01742,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6789806,0.01757,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6789806,0.01775,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6832883,0.01788,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6842403,0.01803,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6848104,0.01819,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6861258,0.01836,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.687398,0.01852,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.687398,0.01868,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6885996,0.01882,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.690429,0.019,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.691171,0.01915,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6920567,0.01932,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.693078,0.01948,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6940737,0.01962,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6952562,0.01977,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.696263,0.01992,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.696263,0.02006,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.6980374,0.02021,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.698689,0.0204,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.699696,0.02056,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.7006922,0.02071,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.7014139,0.02085,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.7024193,0.02098,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.703749,0.0211,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.703749,0.02124,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.7055342,0.02138,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.7059379,0.02155,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.7059379,0.02173,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.7059379,0.02187,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.7059379,0.022,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.7059379,0.02221,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.7115874,0.02235,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.7120883,0.02248,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.7120883,0.02263,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.7146857,0.02281,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.7146857,0.02296,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.7156832,0.02309,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.7166836,0.02322,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.7175272,0.02334,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.7180204,0.02346,1.5708,-0.0,-0.0,-0.0,0.0
1736846811.7189643,0.0236,1.5708,-0.0,-0.0,-0.0,0.0
