0,0,1.5707963267948966,0,0,0,0
1736847048.0939612,0.0,1.5708,-0.0,-0.0,-0.0,0.0
1736847048.0939612,0.0,1.5708,-0.0,-0.0,-0.0,0.0
1736847048.0939612,0.0,1.5708,-0.0,-0.0,-0.0,0.0
1736847048.0939612,0.0,1.5708,-0.0,-0.0,-0.0,0.0
1736847048.0939612,0.0,1.5708,-0.0,-0.0,-0.0,0.0
1736847048.0939612,0.0,1.5708,-0.0,-0.0,-0.0,0.0
1736847048.1087828,0.0,1.5708,-0.0,-0.0,-0.0,0.0
1736847048.1098292,0.0,1.5708,-0.0,-0.0,-0.0,0.0
1736847048.1098292,0.0,1.57081,-0.0,-0.0,-0.0,0.0
1736847048.1108277,0.0,1.57081,-0.0,-0.0,-0.0,0.0
1736847048.1118279,0.0,1.57082,-0.0,-0.0,-0.0,0.0
1736847048.1128266,0.0,1.57082,-0.0,-0.0,-0.0,0.0
1736847048.1138372,0.0,1.57083,-0.0,-0.0,-0.0,0.0
1736847048.114828,0.0,1.57084,-0.0,-0.0,-0.0,0.0
1736847048.1158268,0.0,1.57086,-0.0,-0.0,-0.0,0.0
1736847048.1168282,0.0,1.57087,-0.0,-0.0,-0.0,0.0
1736847048.116988,0.0,1.57089,-0.0,-0.0,-0.0,0.0
1736847048.117998,0.0,1.5709,-0.0,-0.0,-0.0,0.0
1736847048.1189537,0.0,1.57093,-0.0,-0.0,-0.0,0.0
1736847048.1203113,0.0,1.57096,-0.0,-0.0,-0.0,0.0
1736847048.1211658,0.0,1.57099,-0.0,-0.0,-0.0,0.0
1736847048.1222851,0.0,1.57102,-0.0,-0.0,-0.0,0.0
1736847048.1231673,0.0,1.57106,-0.0,-0.0,-0.0,0.0
1736847048.1237276,0.0,1.57111,-0.0,-0.0,-0.0,0.0
1736847048.1253312,0.0,1.57117,-0.0,-0.0,-0.0,0.0
1736847048.1263373,0.0,1.57122,-0.0,-0.0,-0.0,0.0
1736847048.1263373,0.0,1.57127,-0.0,-0.0,-0.0,0.0
1736847048.127337,0.0,1.57132,-0.0,-0.0,-0.0,0.0
1736847048.1283357,0.0,1.57137,-0.0,-0.0,-0.0,0.0
1736847048.1293542,0.0,1.57143,-0.0,-0.0,-0.0,0.0
1736847048.1301205,0.0,1.57149,-0.0,-0.0,-0.0,0.0
1736847048.1311777,0.0,1.57157,-0.0,-0.0,-0.0,0.0
1736847048.1321797,0.0,1.57166,-0.0,-0.0,-0.0,0.0
1736847048.1321797,0.0,1.57174,-0.0,-0.0,-0.0,0.0
1736847048.13318,0.0,1.57182,-0.0,-0.0,-0.0,0.0
1736847048.1341932,0.0,1.57189,-0.0,-0.0,-0.0,0.0
1736847048.1351795,0.0,1.57197,-0.0,-0.0,-0.0,0.0
1736847048.135675,0.0,1.57205,-0.0,-0.0,-0.0,0.0
1736847048.136676,0.0,1.57214,-0.0,-0.0,-0.0,0.0
1736847048.1371298,0.0,1.57226,-0.0,-0.0,-0.0,0.0
1736847048.1371298,0.0,1.57238,-0.0,-0.0,-0.0,0.0
1736847048.1371298,0.0,1.5725,-0.0,-0.0,-0.0,0.0
1736847048.1371298,0.0,1.5726,-0.0,-0.0,-0.0,0.0
1736847048.1371298,0.0,1.5727,-0.0,-0.0,-0.0,0.0
1736847048.1418183,0.0,1.57281,-0.0,-0.0,-0.0,0.0
1736847048.1425707,0.0,1.57291,-0.0,-0.0,-0.0,0.0
1736847048.1425707,0.0,1.57302,-0.0,-0.0,-0.0,0.0
1736847048.1440277,0.0,1.57314,-0.0,-0.0,-0.0,0.0
